customer_id,gender,past_3_years_bike_related_purchases,Age_group,job_industry_category,wealth_segment,owns_car,state,monetary,rfm_level,brand|Giant Bicycles,brand|Norco Bicycles,brand|OHM Cycles,brand|Solex,brand|Trek Bicycles,brand|WeareA2B,online_order|False,online_order|True,product_class|high,product_class|low,product_class|medium,product_line|Mountain,product_line|Road,product_line|Standard,product_line|Touring,product_size|large,product_size|medium,product_size|small
2460,Male,88,mid-age adult,Manufacturing,High Net Worth,Yes,VIC,1204.2599999999998,about to sleep,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0
2461,Male,89,mid-age adult,,Affluent Customer,No,NSW,2067.4700000000003,loyal customers,2.0,1.0,0.0,0.0,1.0,2.0,1.0,5.0,1.0,1.0,4.0,1.0,0.0,4.0,1.0,1.0,4.0,1.0
2462,Male,17,mid-age adult,Entertainment,Affluent Customer,No,VIC,3481.4500000000003,potential loyalists,0.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0
2463,Female,54,mid-age adult,Health,Mass Customer,No,VIC,5972.620000000001,can't loose,0.0,1.0,3.0,3.0,1.0,0.0,3.0,5.0,3.0,2.0,3.0,0.0,2.0,6.0,0.0,1.0,7.0,0.0
2464,Male,78,adult,Retail,Mass Customer,No,NSW,7817.1,champions,4.0,2.0,1.0,2.0,3.0,1.0,10.0,3.0,1.0,4.0,8.0,0.0,2.0,11.0,0.0,5.0,8.0,0.0
2465,Female,31,adult,,Mass Customer,Yes,NSW,4384.09,champions,1.0,2.0,4.0,1.0,0.0,1.0,3.0,6.0,4.0,1.0,4.0,1.0,1.0,6.0,1.0,1.0,7.0,1.0
2466,Male,62,mid-age adult,Entertainment,High Net Worth,No,QLD,1576.8200000000002,potential loyalists,0.0,2.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,3.0,2.0
2467,Female,71,mid-age adult,Manufacturing,Affluent Customer,Yes,NSW,1961.7900000000004,potential loyalists,0.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0
2468,Male,51,adult,Retail,High Net Worth,No,QLD,6900.789999999999,loyal customers,4.0,2.0,2.0,0.0,1.0,0.0,5.0,4.0,1.0,2.0,6.0,1.0,2.0,6.0,0.0,3.0,5.0,1.0
2471,Male,55,mid-age adult,Manufacturing,Mass Customer,Yes,NSW,2490.66,potential loyalists,0.0,3.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,1.0,0.0,4.0,0.0,0.0,4.0,1.0
2472,Male,99,adult,Health,High Net Worth,Yes,VIC,4181.0,at risk,0.0,0.0,1.0,3.0,1.0,1.0,4.0,2.0,0.0,0.0,6.0,0.0,3.0,3.0,0.0,4.0,2.0,0.0
2473,Male,50,mid-age adult,Entertainment,Mass Customer,Yes,VIC,2600.73,at risk,0.0,0.0,0.0,2.0,0.0,3.0,1.0,4.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,4.0,1.0
2474,Female,59,mid-age adult,Argiculture,High Net Worth,Yes,QLD,4958.1,can't loose,1.0,0.0,1.0,2.0,0.0,3.0,6.0,1.0,1.0,0.0,6.0,0.0,2.0,3.0,2.0,2.0,5.0,0.0
2475,Female,68,mid-age adult,,Mass Customer,No,QLD,6245.25,can't loose,3.0,1.0,0.0,2.0,1.0,0.0,2.0,5.0,1.0,1.0,5.0,0.0,2.0,4.0,1.0,3.0,4.0,0.0
2476,Male,13,senior cetizen,Property,High Net Worth,No,QLD,7493.2300000000005,champions,0.0,6.0,1.0,2.0,1.0,4.0,8.0,6.0,2.0,1.0,11.0,0.0,4.0,9.0,1.0,4.0,8.0,2.0
2477,Male,25,mid-age adult,Manufacturing,Affluent Customer,Yes,NSW,802.26,about to sleep,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2478,Male,85,mid-age adult,Financial Services,Affluent Customer,Yes,QLD,2231.5000000000005,at risk,1.0,0.0,1.0,2.0,0.0,2.0,3.0,3.0,1.0,0.0,5.0,0.0,1.0,5.0,0.0,2.0,4.0,0.0
2479,Female,81,adult,Retail,Mass Customer,No,VIC,1732.2599999999998,champions,0.0,0.0,2.0,3.0,1.0,0.0,1.0,5.0,2.0,1.0,3.0,0.0,2.0,4.0,0.0,3.0,3.0,0.0
2480,Female,3,mid-age adult,Manufacturing,High Net Worth,Yes,QLD,3382.4000000000005,need attention,2.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,4.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0
2481,Female,71,mid-age adult,Manufacturing,Mass Customer,Yes,VIC,3836.24,loyal customers,1.0,2.0,1.0,0.0,1.0,2.0,4.0,3.0,1.0,1.0,5.0,0.0,1.0,5.0,1.0,1.0,6.0,0.0
2482,Male,95,senior cetizen,Health,Mass Customer,Yes,NSW,1400.8299999999997,hibernating,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0
2484,Female,77,mid-age adult,Property,Mass Customer,Yes,NSW,2143.0099999999993,potential loyalists,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,0.0,2.0,3.0,1.0,1.0,3.0,0.0,1.0,1.0,3.0
2485,Male,93,senior cetizen,,Mass Customer,Yes,NSW,953.05,potential loyalists,2.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,4.0,1.0,2.0,2.0,0.0,0.0,3.0,2.0
2486,Female,77,senior cetizen,Manufacturing,Mass Customer,Yes,NSW,1185.85,hibernating,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
2487,Male,92,mid-age adult,IT,Affluent Customer,Yes,VIC,2180.75,hibernating,1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0
2488,Female,32,adult,Financial Services,Mass Customer,Yes,NSW,2774.48,loyal customers,2.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,1.0,3.0,2.0
2489,Female,42,mid-age adult,Retail,Mass Customer,No,NSW,6854.85,loyal customers,2.0,1.0,1.0,2.0,1.0,1.0,3.0,5.0,2.0,1.0,5.0,0.0,3.0,5.0,0.0,2.0,6.0,0.0
2491,Male,74,mid-age adult,Health,Mass Customer,No,VIC,1588.9,at risk,0.0,1.0,1.0,1.0,0.0,2.0,1.0,4.0,2.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,4.0,1.0
2492,Male,35,mid-age adult,Manufacturing,High Net Worth,No,NSW,8437.43,champions,2.0,2.0,1.0,3.0,1.0,1.0,6.0,4.0,2.0,2.0,6.0,0.0,2.0,7.0,1.0,4.0,6.0,0.0
2493,Male,56,mid-age adult,Entertainment,Mass Customer,Yes,NSW,2303.0,about to sleep,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0
2494,Female,98,mid-age adult,Manufacturing,High Net Worth,No,NSW,2938.53,at risk,2.0,1.0,1.0,2.0,0.0,0.0,1.0,5.0,2.0,1.0,3.0,0.0,1.0,5.0,0.0,1.0,5.0,0.0
2495,Female,89,senior cetizen,IT,Affluent Customer,No,NSW,2232.7799999999997,loyal customers,0.0,2.0,2.0,3.0,0.0,1.0,7.0,1.0,0.0,2.0,6.0,0.0,1.0,7.0,0.0,1.0,6.0,1.0
2496,Male,29,mid-age adult,Manufacturing,Mass Customer,Yes,QLD,707.5600000000002,at risk,0.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,0.0,2.0,3.0,1.0,0.0,4.0,0.0,0.0,4.0,1.0
2497,Male,33,mid-age adult,Property,Affluent Customer,No,QLD,2981.3900000000003,about to sleep,0.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0
2498,Female,70,mid-age adult,Retail,High Net Worth,No,NSW,3423.2000000000003,champions,2.0,3.0,1.0,0.0,2.0,0.0,1.0,7.0,2.0,1.0,5.0,1.0,3.0,4.0,0.0,1.0,4.0,3.0
2499,Female,77,mid-age adult,Retail,Mass Customer,No,QLD,2160.75,hibernating,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0
2500,Female,35,senior cetizen,Property,High Net Worth,Yes,QLD,766.4200000000001,promising,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0
2501,Female,80,mid-age adult,Financial Services,Mass Customer,Yes,NSW,1813.87,loyal customers,0.0,1.0,3.0,2.0,1.0,0.0,4.0,3.0,2.0,1.0,4.0,0.0,3.0,4.0,0.0,1.0,3.0,3.0
2502,Female,6,mid-age adult,Manufacturing,Mass Customer,Yes,VIC,2014.63,potential loyalists,0.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0,1.0,4.0,0.0
2503,Male,80,mid-age adult,Health,Affluent Customer,Yes,NSW,2609.51,hibernating,0.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,1.0,3.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0
2505,Female,45,mid-age adult,Financial Services,High Net Worth,No,NSW,3340.35,champions,1.0,1.0,1.0,2.0,4.0,0.0,2.0,7.0,1.0,0.0,8.0,0.0,2.0,7.0,0.0,2.0,4.0,3.0
2507,Female,77,adult,Health,Affluent Customer,Yes,NSW,3467.88,about to sleep,1.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0
2508,Male,98,adult,,Mass Customer,No,NSW,6568.91,loyal customers,1.0,3.0,1.0,3.0,1.0,1.0,2.0,8.0,4.0,1.0,5.0,0.0,1.0,9.0,0.0,4.0,4.0,2.0
2509,Male,99,mid-age adult,Financial Services,Mass Customer,No,QLD,3812.53,loyal customers,1.0,2.0,0.0,3.0,1.0,1.0,5.0,3.0,3.0,0.0,5.0,0.0,1.0,6.0,1.0,3.0,4.0,1.0
2510,Male,43,mid-age adult,Manufacturing,Mass Customer,Yes,VIC,5681.299999999999,at risk,0.0,0.0,1.0,3.0,2.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,2.0,4.0,0.0
2511,Male,20,adult,Financial Services,Mass Customer,Yes,NSW,2152.6899999999996,potential loyalists,0.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,1.0,2.0,1.0
2512,Male,3,mid-age adult,,High Net Worth,Yes,QLD,1594.34,at risk,1.0,0.0,1.0,3.0,0.0,1.0,4.0,2.0,2.0,0.0,4.0,0.0,0.0,6.0,0.0,1.0,4.0,1.0
2513,Male,55,mid-age adult,Property,Mass Customer,No,NSW,3831.16,can't loose,0.0,1.0,2.0,3.0,0.0,1.0,4.0,3.0,1.0,1.0,5.0,0.0,3.0,3.0,1.0,2.0,5.0,0.0
2514,Male,25,mid-age adult,Financial Services,High Net Worth,Yes,VIC,1853.2999999999997,about to sleep,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0
2516,Female,42,mid-age adult,Health,Mass Customer,No,QLD,825.2499999999999,hibernating,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0
2517,Female,1,mid-age adult,Health,Mass Customer,Yes,NSW,2945.8500000000004,hibernating,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0
2518,Female,53,senior cetizen,,Mass Customer,Yes,VIC,4636.719999999999,at risk,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,4.0,1.0,0.0,2.0,2.0,3.0,0.0,2.0
2519,Male,76,mid-age adult,Manufacturing,Mass Customer,Yes,QLD,456.62999999999994,hibernating,0.0,0.0,2.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,3.0,1.0
2520,Male,71,mid-age adult,Retail,Affluent Customer,Yes,QLD,2283.55,potential loyalists,0.0,2.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,4.0,1.0
2521,Female,35,youth,Manufacturing,High Net Worth,Yes,VIC,2105.3900000000003,hibernating,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0
2523,Female,28,senior cetizen,Financial Services,Mass Customer,Yes,QLD,4572.03,champions,2.0,1.0,2.0,3.0,0.0,1.0,2.0,7.0,2.0,0.0,7.0,0.0,0.0,8.0,1.0,1.0,8.0,0.0
2524,Male,84,mid-age adult,Retail,Mass Customer,Yes,NSW,2222.37,at risk,0.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,2.0,4.0,2.0,0.0,4.0,0.0,1.0,3.0,2.0
2525,Male,25,adult,Financial Services,Mass Customer,No,VIC,217.51,hibernating,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2526,Male,89,mid-age adult,Manufacturing,Mass Customer,No,NSW,2467.1400000000003,loyal customers,1.0,1.0,1.0,2.0,1.0,0.0,1.0,5.0,0.0,2.0,4.0,1.0,1.0,4.0,0.0,1.0,4.0,1.0
2527,Female,60,mid-age adult,,Affluent Customer,Yes,VIC,4600.01,loyal customers,1.0,0.0,3.0,3.0,0.0,0.0,3.0,4.0,2.0,1.0,4.0,0.0,0.0,5.0,2.0,1.0,6.0,0.0
2528,Male,81,mid-age adult,Financial Services,Affluent Customer,No,QLD,4870.349999999999,loyal customers,1.0,3.0,0.0,1.0,0.0,2.0,5.0,2.0,1.0,1.0,5.0,0.0,2.0,3.0,2.0,2.0,5.0,0.0
2529,Male,81,senior cetizen,Manufacturing,High Net Worth,Yes,VIC,4083.33,can't loose,3.0,0.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,0.0,5.0,0.0,0.0,7.0,0.0,2.0,3.0,2.0
2530,Female,63,senior cetizen,Property,Mass Customer,Yes,NSW,1691.1100000000001,champions,1.0,0.0,2.0,2.0,0.0,1.0,3.0,3.0,1.0,2.0,3.0,0.0,1.0,5.0,0.0,1.0,4.0,1.0
2531,Male,48,mid-age adult,Property,High Net Worth,Yes,NSW,3162.3700000000003,champions,2.0,0.0,0.0,3.0,0.0,2.0,6.0,1.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,6.0,1.0
2533,Male,11,adult,Health,Affluent Customer,Yes,NSW,1710.62,promising,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0
2534,Female,70,mid-age adult,Manufacturing,Affluent Customer,Yes,NSW,1900.9299999999994,loyal customers,1.0,0.0,2.0,2.0,2.0,0.0,4.0,3.0,1.0,2.0,4.0,0.0,1.0,4.0,2.0,1.0,4.0,2.0
2535,Male,53,mid-age adult,Financial Services,Affluent Customer,No,QLD,3065.02,champions,2.0,0.0,0.0,2.0,1.0,1.0,2.0,4.0,0.0,1.0,5.0,0.0,1.0,4.0,1.0,2.0,4.0,0.0
2536,Female,71,mid-age adult,Health,Mass Customer,Yes,NSW,4622.41,champions,0.0,1.0,2.0,1.0,0.0,2.0,1.0,5.0,0.0,1.0,5.0,0.0,2.0,3.0,1.0,1.0,4.0,1.0
2537,Female,8,adult,,Affluent Customer,Yes,NSW,6157.029999999999,loyal customers,5.0,0.0,0.0,3.0,1.0,2.0,4.0,7.0,3.0,0.0,8.0,0.0,2.0,8.0,1.0,3.0,7.0,1.0
2539,Male,68,mid-age adult,Manufacturing,Affluent Customer,Yes,NSW,2862.4100000000003,need attention,2.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,4.0,0.0,1.0,4.0,0.0,1.0,3.0,1.0
2541,Male,17,youth,Financial Services,High Net Worth,Yes,NSW,1918.88,promising,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
2542,Female,43,mid-age adult,Property,Affluent Customer,Yes,NSW,6559.26,loyal customers,1.0,1.0,2.0,1.0,0.0,2.0,4.0,3.0,3.0,0.0,4.0,0.0,0.0,6.0,1.0,2.0,5.0,0.0
2543,Male,41,youth,,Affluent Customer,No,NSW,4303.86,potential loyalists,1.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0
2544,Male,73,adult,Manufacturing,Mass Customer,Yes,NSW,3044.7999999999997,loyal customers,3.0,0.0,1.0,0.0,2.0,0.0,3.0,3.0,0.0,2.0,4.0,0.0,1.0,4.0,1.0,2.0,2.0,2.0
2545,Female,33,mid-age adult,Manufacturing,Mass Customer,Yes,VIC,1970.7799999999997,hibernating,0.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0
2546,Female,45,mid-age adult,Manufacturing,High Net Worth,No,VIC,974.54,potential loyalists,0.0,2.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0
2547,Female,91,adult,Health,Mass Customer,Yes,QLD,703.83,hibernating,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0
2548,Female,11,mid-age adult,,Mass Customer,No,VIC,5981.75,champions,3.0,1.0,2.0,3.0,0.0,3.0,8.0,4.0,4.0,0.0,8.0,0.0,0.0,11.0,1.0,2.0,8.0,2.0
2549,Male,12,youth,Health,Mass Customer,Yes,NSW,2211.5599999999995,about to sleep,0.0,0.0,2.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0
2550,Male,34,youth,Health,Mass Customer,Yes,VIC,3128.2700000000004,potential loyalists,2.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,2.0,3.0,1.0,1.0,3.0,0.0,1.0,2.0,2.0
2551,Female,0,adult,,Mass Customer,No,VIC,2445.3,hibernating,0.0,0.0,2.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0
2554,Female,76,adult,,High Net Worth,No,NSW,2883.96,need attention,0.0,0.0,1.0,3.0,0.0,1.0,2.0,3.0,0.0,2.0,3.0,0.0,1.0,3.0,1.0,1.0,4.0,0.0
2555,Male,43,mid-age adult,Health,Affluent Customer,No,NSW,5495.54,potential loyalists,1.0,1.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,4.0,0.0,1.0,4.0,0.0,2.0,3.0,0.0
2559,Female,7,mid-age adult,Entertainment,High Net Worth,No,NSW,2187.2,champions,0.0,2.0,1.0,1.0,0.0,2.0,3.0,3.0,1.0,0.0,5.0,0.0,1.0,4.0,1.0,3.0,2.0,1.0
2560,Male,7,mid-age adult,,Mass Customer,No,NSW,5595.44,loyal customers,2.0,3.0,2.0,2.0,1.0,1.0,6.0,5.0,1.0,3.0,7.0,0.0,3.0,8.0,0.0,3.0,7.0,1.0
2562,Male,98,mid-age adult,Retail,Mass Customer,No,VIC,3848.2200000000003,can't loose,2.0,0.0,0.0,2.0,1.0,2.0,4.0,3.0,1.0,1.0,5.0,0.0,1.0,6.0,0.0,1.0,5.0,1.0
2563,Female,49,adult,,Mass Customer,Yes,NSW,1715.6099999999997,need attention,0.0,1.0,2.0,2.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,0.0,2.0,2.0,1.0,1.0,4.0,0.0
2564,Female,18,mid-age adult,Health,Mass Customer,No,NSW,1144.35,need attention,0.0,1.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,2.0,3.0,1.0,1.0,3.0,0.0,0.0,5.0,0.0
2565,Female,62,mid-age adult,Health,Affluent Customer,Yes,NSW,7496.36,loyal customers,3.0,0.0,1.0,3.0,1.0,1.0,7.0,2.0,0.0,0.0,9.0,0.0,0.0,7.0,2.0,4.0,5.0,0.0
2566,Female,48,adult,Entertainment,Affluent Customer,Yes,VIC,3154.7799999999997,loyal customers,0.0,2.0,0.0,3.0,5.0,0.0,5.0,5.0,1.0,2.0,7.0,0.0,3.0,7.0,0.0,0.0,8.0,2.0
2567,Male,97,mid-age adult,Financial Services,Mass Customer,No,NSW,1829.58,hibernating,1.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0
2568,Female,42,adult,Manufacturing,Mass Customer,No,VIC,1232.95,hibernating,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0
2569,Male,62,adult,Retail,Mass Customer,No,NSW,3935.0799999999995,can't loose,1.0,2.0,1.0,2.0,1.0,0.0,1.0,6.0,1.0,2.0,4.0,1.0,2.0,4.0,0.0,1.0,4.0,2.0
2570,Male,13,mid-age adult,Financial Services,Mass Customer,Yes,QLD,4345.31,can't loose,1.0,1.0,1.0,0.0,2.0,2.0,1.0,6.0,2.0,1.0,4.0,0.0,2.0,5.0,0.0,1.0,5.0,1.0
2571,Male,97,adult,Health,Affluent Customer,Yes,NSW,2222.29,about to sleep,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0
2572,Female,30,mid-age adult,Financial Services,Mass Customer,No,NSW,4558.42,can't loose,2.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,2.0,0.0,6.0,0.0,1.0,5.0,2.0,2.0,5.0,1.0
2573,Female,72,senior cetizen,,Mass Customer,No,NSW,2007.8300000000002,potential loyalists,0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0
2575,Male,87,mid-age adult,Financial Services,High Net Worth,Yes,NSW,2118.0,potential loyalists,1.0,0.0,1.0,3.0,0.0,0.0,4.0,1.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0
2576,Female,15,senior cetizen,Manufacturing,Mass Customer,No,NSW,2522.1800000000003,can't loose,2.0,0.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,0.0,6.0,0.0,3.0,4.0,0.0,1.0,5.0,1.0
2577,Male,78,mid-age adult,,Mass Customer,Yes,NSW,2095.22,at risk,0.0,2.0,1.0,2.0,0.0,1.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,5.0,1.0,0.0,6.0,0.0
2578,Male,49,adult,Retail,High Net Worth,No,QLD,1955.7800000000002,about to sleep,1.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0
2579,Female,35,mid-age adult,Manufacturing,Mass Customer,No,VIC,788.5,about to sleep,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0
2580,Female,27,adult,Financial Services,Mass Customer,Yes,VIC,5690.450000000001,can't loose,1.0,0.0,4.0,1.0,2.0,0.0,7.0,1.0,2.0,2.0,4.0,1.0,0.0,6.0,1.0,2.0,6.0,0.0
2582,Male,98,mid-age adult,Health,Mass Customer,No,QLD,2912.81,need attention,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,0.0,3.0,0.0,0.0,4.0,1.0,0.0,5.0,0.0
2583,Female,34,mid-age adult,Property,Mass Customer,No,NSW,2652.07,hibernating,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0
2584,Female,86,mid-age adult,Financial Services,High Net Worth,No,NSW,2208.2400000000002,need attention,1.0,2.0,1.0,0.0,0.0,1.0,4.0,1.0,2.0,1.0,2.0,0.0,1.0,3.0,1.0,3.0,2.0,0.0
2585,Male,15,adult,,Affluent Customer,No,QLD,3498.1099999999997,champions,2.0,1.0,0.0,1.0,2.0,1.0,4.0,3.0,0.0,1.0,6.0,1.0,1.0,4.0,1.0,3.0,3.0,1.0
2586,Male,10,mid-age adult,Financial Services,Mass Customer,Yes,NSW,1145.04,promising,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0
2587,Female,76,mid-age adult,,Affluent Customer,No,QLD,4776.429999999999,can't loose,3.0,1.0,2.0,3.0,0.0,0.0,4.0,5.0,0.0,4.0,5.0,0.0,2.0,5.0,2.0,2.0,4.0,3.0
2588,Male,37,youth,,High Net Worth,No,NSW,3493.49,hibernating,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0
2590,Female,48,mid-age adult,Financial Services,Affluent Customer,Yes,NSW,5483.0,loyal customers,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,2.0,0.0,4.0,0.0,0.0,6.0,0.0,3.0,3.0,0.0
2592,Male,84,adult,Financial Services,Mass Customer,Yes,VIC,6490.3,loyal customers,1.0,2.0,2.0,1.0,2.0,0.0,3.0,5.0,2.0,0.0,6.0,0.0,1.0,6.0,1.0,3.0,5.0,0.0
2593,Female,69,mid-age adult,Manufacturing,Affluent Customer,No,NSW,937.8200000000002,about to sleep,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0
2594,Male,90,youth,Manufacturing,Mass Customer,No,NSW,4895.55,at risk,2.0,1.0,0.0,3.0,0.0,0.0,0.0,6.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0
2595,Male,56,mid-age adult,,Affluent Customer,Yes,QLD,4631.38,loyal customers,3.0,1.0,0.0,1.0,1.0,2.0,2.0,6.0,2.0,0.0,6.0,0.0,0.0,7.0,1.0,0.0,7.0,1.0
2596,Female,51,mid-age adult,,Affluent Customer,Yes,NSW,3854.79,at risk,0.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,2.0,3.0,0.0,1.0,4.0,0.0,1.0,3.0,1.0
2597,Female,58,mid-age adult,Manufacturing,High Net Worth,Yes,QLD,4017.66,champions,0.0,1.0,0.0,3.0,0.0,2.0,5.0,1.0,1.0,0.0,5.0,0.0,2.0,4.0,0.0,0.0,5.0,1.0
2598,Male,23,mid-age adult,Manufacturing,Affluent Customer,No,NSW,3931.13,at risk,1.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0,2.0,3.0,0.0
